1000, 8, 25, 2, 23
10000, 0.438596, 228, 1, 227
1000, 0, 24, 0, 24
10000, 0, 230, 0, 230
100000, 0.0880282, 2272, 2, 2270
1000000, 0.307611, 22756, 70, 22686
1000, 0, 24, 0, 24
10000, 0.431034, 232, 1, 231
100000, 0, 2304, 0, 2304
1000000, 0.029753, 23527, 7, 23520
